Episode,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
316.0,6.0,4.0,10.0,7.0,58.0,23.0,12.0,10.0,12.0,8.0
317.0,8.0,7.0,6.0,21.0,33.0,28.0,27.0,11.0,22.0,10.0
318.0,7.0,11.0,8.0,6.0,28.0,28.0,12.0,26.0,30.0,21.0
319.0,13.0,9.0,9.0,9.0,19.0,25.0,8.0,17.0,19.0,12.0
320.0,10.0,12.0,25.0,4.0,29.0,16.0,7.0,9.0,26.0,6.0
321.0,7.0,17.0,13.0,6.0,12.0,27.0,9.0,20.0,26.0,12.0
322.0,15.0,6.0,21.0,6.0,22.0,20.0,20.0,7.0,35.0,9.0
323.0,8.0,9.0,7.0,15.0,19.0,18.0,12.0,12.0,14.0,12.0
324.0,10.0,14.0,18.0,6.0,9.0,26.0,22.0,16.0,22.0,4.0
325.0,6.0,7.0,12.0,6.0,19.0,14.0,9.0,6.0,22.0,6.0
326.0,5.0,14.0,13.0,13.0,9.0,28.0,27.0,7.0,12.0,5.0
327.0,12.0,6.0,15.0,6.0,10.0,27.0,8.0,12.0,13.0,15.0
328.0,17.0,7.0,20.0,8.0,33.0,15.0,7.0,16.0,15.0,6.0
329.0,8.0,15.0,8.0,6.0,7.0,27.0,18.0,17.0,46.0,13.0
330.0,7.0,7.0,5.0,13.0,23.0,34.0,16.0,18.0,41.0,5.0
331.0,9.0,12.0,35.0,10.0,11.0,49.0,13.0,8.0,32.0,8.0
332.0,9.0,40.0,11.0,6.0,25.0,10.0,14.0,9.0,31.0,14.0
333.0,6.0,8.0,18.0,10.0,36.0,21.0,5.0,10.0,36.0,11.0
334.0,4.0,5.0,10.0,7.0,43.0,36.0,74.0,9.0,21.0,13.0
335.0,7.0,7.0,34.0,5.0,16.0,23.0,8.0,5.0,59.0,24.0
336.0,20.0,6.0,7.0,7.0,17.0,30.0,13.0,10.0,20.0,17.0
337.0,13.0,5.0,6.0,10.0,20.0,15.0,21.0,5.0,19.0,20.0
338.0,10.0,8.0,5.0,6.0,10.0,32.0,23.0,15.0,49.0,16.0
339.0,5.0,6.0,29.0,22.0,11.0,34.0,7.0,12.0,20.0,18.0
340.0,14.0,27.0,15.0,16.0,22.0,11.0,10.0,12.0,24.0,14.0
341.0,9.0,15.0,8.0,8.0,25.0,31.0,10.0,12.0,24.0,5.0
342.0,7.0,10.0,10.0,10.0,36.0,21.0,18.0,9.0,39.0,7.0
343.0,8.0,7.0,6.0,6.0,30.0,21.0,17.0,10.0,34.0,8.0
344.0,20.0,11.0,39.0,6.0,16.0,46.0,13.0,34.0,12.0,11.0
345.0,6.0,9.0,11.0,8.0,19.0,12.0,6.0,9.0,33.0,6.0
346.0,9.0,8.0,11.0,9.0,27.0,25.0,21.0,9.0,35.0,4.0
347.0,7.0,24.0,15.0,21.0,14.0,59.0,22.0,7.0,33.0,4.0
348.0,5.0,8.0,46.0,10.0,19.0,20.0,16.0,6.0,16.0,16.0
349.0,9.0,12.0,9.0,9.0,19.0,26.0,6.0,5.0,26.0,11.0
350.0,30.0,21.0,32.0,8.0,22.0,40.0,12.0,10.0,25.0,8.0
351.0,22.0,8.0,23.0,9.0,26.0,37.0,15.0,8.0,27.0,3.0
352.0,11.0,6.0,18.0,18.0,12.0,17.0,7.0,8.0,20.0,11.0
353.0,7.0,8.0,11.0,24.0,24.0,39.0,15.0,10.0,7.0,9.0
354.0,6.0,7.0,9.0,14.0,10.0,31.0,14.0,6.0,16.0,16.0
355.0,16.0,8.0,15.0,6.0,44.0,15.0,12.0,4.0,31.0,8.0
356.0,6.0,9.0,16.0,7.0,22.0,16.0,28.0,5.0,24.0,8.0
357.0,7.0,7.0,14.0,5.0,21.0,57.0,6.0,10.0,40.0,5.0
358.0,10.0,6.0,16.0,26.0,11.0,28.0,29.0,8.0,13.0,8.0
359.0,29.0,29.0,17.0,6.0,36.0,20.0,17.0,33.0,17.0,17.0
360.0,9.0,9.0,19.0,10.0,15.0,41.0,27.0,7.0,30.0,10.0
361.0,10.0,29.0,17.0,3.0,26.0,66.0,22.0,5.0,42.0,16.0
362.0,9.0,5.0,19.0,5.0,35.0,32.0,11.0,32.0,23.0,8.0
363.0,8.0,10.0,8.0,16.0,28.0,36.0,6.0,21.0,13.0,14.0
364.0,6.0,6.0,35.0,9.0,7.0,16.0,9.0,8.0,23.0,5.0
365.0,13.0,32.0,15.0,11.0,15.0,13.0,9.0,9.0,34.0,5.0
366.0,8.0,8.0,30.0,9.0,16.0,12.0,34.0,12.0,16.0,6.0
367.0,7.0,5.0,8.0,14.0,9.0,19.0,14.0,21.0,72.0,9.0
368.0,5.0,7.0,26.0,10.0,15.0,26.0,19.0,9.0,11.0,14.0
369.0,18.0,10.0,6.0,7.0,18.0,20.0,15.0,13.0,48.0,11.0
370.0,7.0,9.0,16.0,23.0,35.0,23.0,47.0,5.0,18.0,12.0
371.0,8.0,13.0,21.0,6.0,9.0,26.0,13.0,4.0,30.0,10.0
372.0,7.0,7.0,8.0,7.0,13.0,13.0,16.0,21.0,8.0,14.0
373.0,8.0,6.0,32.0,16.0,26.0,40.0,30.0,6.0,36.0,42.0
374.0,9.0,11.0,17.0,19.0,29.0,28.0,11.0,17.0,58.0,20.0
375.0,19.0,9.0,11.0,13.0,21.0,11.0,10.0,21.0,24.0,16.0
376.0,18.0,16.0,25.0,16.0,15.0,27.0,34.0,22.0,13.0,5.0
377.0,8.0,8.0,10.0,18.0,16.0,53.0,16.0,9.0,46.0,18.0
378.0,11.0,7.0,10.0,10.0,31.0,20.0,20.0,21.0,22.0,31.0
379.0,13.0,10.0,11.0,22.0,24.0,20.0,12.0,9.0,29.0,12.0
380.0,18.0,16.0,13.0,8.0,12.0,14.0,14.0,6.0,51.0,5.0
381.0,26.0,6.0,59.0,5.0,41.0,25.0,6.0,12.0,23.0,11.0
382.0,6.0,19.0,28.0,4.0,8.0,13.0,11.0,11.0,15.0,7.0
383.0,13.0,17.0,26.0,38.0,10.0,22.0,6.0,9.0,18.0,8.0
384.0,9.0,17.0,10.0,14.0,10.0,40.0,24.0,24.0,21.0,15.0
385.0,5.0,16.0,10.0,8.0,22.0,37.0,7.0,7.0,28.0,9.0
386.0,8.0,22.0,16.0,10.0,21.0,48.0,27.0,11.0,12.0,13.0
387.0,12.0,9.0,44.0,12.0,12.0,94.0,5.0,10.0,51.0,13.0
388.0,8.0,4.0,41.0,6.0,14.0,53.0,23.0,9.0,21.0,15.0
389.0,7.0,26.0,25.0,22.0,26.0,31.0,12.0,15.0,41.0,5.0
390.0,9.0,6.0,29.0,14.0,9.0,26.0,42.0,9.0,65.0,7.0
391.0,9.0,16.0,35.0,5.0,20.0,51.0,9.0,8.0,17.0,10.0
392.0,13.0,6.0,9.0,9.0,21.0,31.0,36.0,11.0,32.0,15.0
393.0,9.0,18.0,27.0,6.0,16.0,38.0,13.0,13.0,13.0,10.0
394.0,9.0,9.0,19.0,16.0,18.0,21.0,8.0,5.0,23.0,19.0
395.0,11.0,8.0,28.0,32.0,18.0,55.0,19.0,13.0,18.0,14.0
396.0,10.0,6.0,21.0,18.0,16.0,30.0,8.0,9.0,40.0,8.0
397.0,24.0,10.0,28.0,6.0,18.0,9.0,14.0,6.0,24.0,9.0
398.0,9.0,29.0,36.0,18.0,16.0,32.0,12.0,10.0,19.0,9.0
399.0,13.0,16.0,12.0,9.0,16.0,14.0,15.0,15.0,67.0,10.0
400.0,7.0,12.0,39.0,7.0,17.0,52.0,5.0,13.0,14.0,9.0
401.0,10.0,9.0,57.0,22.0,20.0,25.0,27.0,13.0,21.0,6.0
402.0,7.0,5.0,38.0,5.0,19.0,22.0,46.0,11.0,71.0,6.0
403.0,7.0,5.0,20.0,5.0,8.0,25.0,20.0,8.0,12.0,36.0
404.0,17.0,11.0,26.0,16.0,33.0,43.0,8.0,9.0,14.0,4.0
405.0,5.0,7.0,36.0,8.0,18.0,16.0,14.0,17.0,31.0,9.0
406.0,6.0,15.0,16.0,8.0,25.0,56.0,23.0,12.0,38.0,26.0
407.0,9.0,6.0,16.0,9.0,19.0,40.0,9.0,23.0,34.0,7.0
408.0,4.0,5.0,18.0,13.0,35.0,28.0,53.0,19.0,25.0,9.0
409.0,14.0,15.0,36.0,10.0,40.0,56.0,35.0,29.0,31.0,22.0
410.0,12.0,16.0,17.0,10.0,22.0,23.0,15.0,14.0,18.0,15.0
411.0,16.0,7.0,58.0,6.0,8.0,45.0,14.0,26.0,52.0,9.0
412.0,8.0,10.0,14.0,6.0,38.0,53.0,17.0,9.0,15.0,22.0
413.0,12.0,26.0,7.0,22.0,26.0,52.0,13.0,13.0,25.0,25.0
414.0,6.0,6.0,15.0,8.0,24.0,86.0,18.0,12.0,17.0,12.0
415.0,8.0,6.0,23.0,16.0,18.0,18.0,12.0,43.0,22.0,7.0
416.0,8.0,12.0,21.0,19.0,16.0,13.0,63.0,5.0,30.0,7.0
417.0,24.0,5.0,17.0,15.0,13.0,22.0,13.0,10.0,35.0,10.0
418.0,7.0,7.0,16.0,5.0,15.0,99.0,12.0,33.0,35.0,12.0
419.0,10.0,13.0,20.0,15.0,31.0,37.0,8.0,12.0,37.0,24.0
420.0,8.0,9.0,12.0,4.0,9.0,78.0,38.0,7.0,61.0,12.0
421.0,8.0,6.0,31.0,19.0,15.0,30.0,12.0,8.0,109.0,9.0
422.0,5.0,8.0,28.0,6.0,9.0,25.0,15.0,7.0,54.0,6.0
423.0,7.0,7.0,16.0,6.0,40.0,37.0,11.0,14.0,18.0,19.0
424.0,13.0,8.0,24.0,8.0,45.0,65.0,22.0,9.0,57.0,13.0
425.0,11.0,12.0,28.0,9.0,23.0,37.0,23.0,14.0,13.0,10.0
426.0,19.0,8.0,8.0,18.0,21.0,42.0,29.0,18.0,19.0,10.0
427.0,10.0,11.0,15.0,5.0,33.0,21.0,18.0,7.0,21.0,13.0
428.0,7.0,9.0,22.0,10.0,29.0,40.0,18.0,11.0,59.0,22.0
429.0,11.0,9.0,11.0,10.0,12.0,55.0,14.0,13.0,20.0,13.0
430.0,32.0,13.0,8.0,10.0,22.0,62.0,7.0,34.0,35.0,9.0
431.0,9.0,7.0,18.0,6.0,35.0,58.0,14.0,9.0,23.0,10.0
432.0,6.0,10.0,16.0,15.0,16.0,71.0,20.0,13.0,63.0,21.0
433.0,8.0,23.0,16.0,15.0,34.0,58.0,14.0,11.0,18.0,12.0
434.0,11.0,7.0,18.0,11.0,32.0,15.0,26.0,21.0,65.0,9.0
435.0,10.0,8.0,43.0,12.0,16.0,32.0,6.0,11.0,55.0,20.0
436.0,7.0,9.0,25.0,9.0,10.0,39.0,32.0,11.0,16.0,8.0
437.0,13.0,6.0,13.0,11.0,55.0,84.0,32.0,10.0,35.0,6.0
438.0,9.0,10.0,29.0,8.0,15.0,26.0,8.0,11.0,19.0,5.0
439.0,8.0,14.0,11.0,17.0,19.0,67.0,10.0,17.0,37.0,17.0
440.0,12.0,17.0,9.0,10.0,17.0,50.0,8.0,26.0,47.0,4.0
441.0,10.0,29.0,17.0,10.0,19.0,63.0,41.0,6.0,31.0,14.0
442.0,6.0,13.0,11.0,25.0,18.0,62.0,35.0,19.0,38.0,8.0
443.0,12.0,26.0,39.0,13.0,12.0,24.0,16.0,16.0,25.0,13.0
444.0,26.0,19.0,52.0,5.0,42.0,56.0,17.0,22.0,26.0,13.0
445.0,8.0,25.0,20.0,16.0,57.0,50.0,25.0,11.0,21.0,6.0
446.0,19.0,10.0,41.0,12.0,26.0,35.0,28.0,13.0,27.0,12.0
447.0,7.0,6.0,16.0,17.0,13.0,48.0,22.0,11.0,32.0,5.0
448.0,8.0,18.0,15.0,6.0,17.0,55.0,16.0,15.0,32.0,10.0
449.0,7.0,11.0,20.0,8.0,29.0,17.0,57.0,9.0,47.0,15.0
450.0,5.0,10.0,15.0,9.0,24.0,44.0,20.0,7.0,21.0,21.0
451.0,11.0,5.0,20.0,7.0,16.0,48.0,10.0,8.0,39.0,11.0
452.0,14.0,8.0,26.0,13.0,24.0,22.0,11.0,24.0,17.0,14.0
453.0,17.0,10.0,43.0,5.0,23.0,26.0,15.0,13.0,29.0,8.0
454.0,16.0,7.0,19.0,11.0,28.0,47.0,12.0,12.0,51.0,10.0
455.0,7.0,10.0,10.0,9.0,29.0,24.0,19.0,14.0,41.0,6.0
456.0,9.0,8.0,15.0,19.0,19.0,92.0,19.0,11.0,47.0,8.0
457.0,46.0,10.0,46.0,5.0,32.0,33.0,16.0,12.0,21.0,9.0
458.0,11.0,10.0,29.0,23.0,15.0,43.0,14.0,7.0,52.0,12.0
459.0,10.0,15.0,13.0,11.0,75.0,30.0,19.0,9.0,39.0,21.0
460.0,11.0,5.0,17.0,7.0,45.0,67.0,31.0,8.0,32.0,8.0
461.0,15.0,7.0,16.0,6.0,20.0,67.0,20.0,7.0,16.0,13.0
462.0,14.0,15.0,29.0,19.0,38.0,58.0,20.0,9.0,32.0,8.0
463.0,11.0,10.0,26.0,7.0,21.0,84.0,10.0,18.0,38.0,8.0
464.0,8.0,7.0,46.0,12.0,32.0,39.0,36.0,9.0,28.0,20.0
465.0,11.0,5.0,29.0,14.0,18.0,70.0,10.0,15.0,42.0,8.0
466.0,13.0,7.0,10.0,6.0,24.0,23.0,39.0,12.0,13.0,7.0
467.0,22.0,12.0,16.0,4.0,15.0,59.0,25.0,15.0,29.0,9.0
468.0,9.0,13.0,29.0,5.0,25.0,20.0,22.0,16.0,32.0,18.0
469.0,5.0,14.0,58.0,8.0,21.0,77.0,11.0,12.0,59.0,7.0
470.0,8.0,6.0,20.0,16.0,20.0,64.0,18.0,33.0,45.0,15.0
471.0,9.0,7.0,9.0,13.0,38.0,42.0,16.0,13.0,43.0,7.0
472.0,16.0,9.0,31.0,12.0,15.0,52.0,26.0,14.0,30.0,34.0
473.0,8.0,12.0,25.0,5.0,28.0,31.0,9.0,18.0,30.0,5.0
474.0,8.0,14.0,39.0,6.0,15.0,64.0,13.0,7.0,35.0,5.0
475.0,13.0,17.0,9.0,10.0,19.0,87.0,10.0,18.0,28.0,7.0
476.0,7.0,17.0,29.0,8.0,19.0,51.0,6.0,8.0,22.0,8.0
477.0,15.0,8.0,16.0,13.0,38.0,52.0,14.0,13.0,64.0,6.0
478.0,11.0,4.0,15.0,11.0,16.0,57.0,34.0,15.0,90.0,13.0
479.0,12.0,11.0,11.0,15.0,39.0,40.0,29.0,8.0,45.0,9.0
480.0,22.0,7.0,18.0,7.0,35.0,33.0,11.0,26.0,28.0,22.0
481.0,13.0,15.0,47.0,6.0,57.0,57.0,17.0,14.0,23.0,11.0
482.0,5.0,7.0,17.0,9.0,26.0,45.0,7.0,15.0,51.0,8.0
483.0,14.0,5.0,13.0,8.0,20.0,53.0,9.0,20.0,45.0,4.0
484.0,17.0,11.0,22.0,11.0,12.0,18.0,24.0,14.0,51.0,5.0
485.0,9.0,9.0,5.0,14.0,34.0,19.0,14.0,7.0,17.0,9.0
486.0,10.0,19.0,17.0,26.0,29.0,24.0,23.0,9.0,21.0,10.0
487.0,7.0,18.0,12.0,6.0,16.0,25.0,18.0,13.0,27.0,6.0
488.0,10.0,8.0,8.0,18.0,62.0,78.0,21.0,7.0,45.0,18.0
489.0,6.0,11.0,19.0,8.0,18.0,53.0,61.0,9.0,35.0,17.0
490.0,14.0,14.0,18.0,18.0,24.0,78.0,22.0,10.0,19.0,35.0
491.0,11.0,9.0,21.0,18.0,38.0,59.0,11.0,20.0,61.0,16.0
492.0,12.0,14.0,25.0,15.0,15.0,56.0,32.0,12.0,29.0,7.0
493.0,25.0,18.0,43.0,6.0,20.0,22.0,14.0,10.0,20.0,11.0
494.0,5.0,21.0,24.0,22.0,27.0,25.0,12.0,13.0,28.0,6.0
495.0,12.0,14.0,19.0,6.0,16.0,63.0,26.0,11.0,34.0,4.0
496.0,7.0,13.0,13.0,6.0,15.0,23.0,15.0,5.0,56.0,6.0
497.0,20.0,7.0,29.0,8.0,29.0,104.0,7.0,13.0,21.0,10.0
498.0,7.0,11.0,25.0,17.0,26.0,45.0,20.0,8.0,41.0,6.0
499.0,10.0,19.0,20.0,8.0,15.0,50.0,15.0,11.0,31.0,9.0
500.0,23.0,15.0,25.0,10.0,19.0,68.0,7.0,7.0,31.0,7.0
501.0,24.0,9.0,20.0,7.0,32.0,46.0,13.0,10.0,71.0,10.0
502.0,6.0,9.0,15.0,10.0,14.0,59.0,12.0,18.0,53.0,15.0
503.0,6.0,4.0,25.0,12.0,29.0,49.0,20.0,46.0,20.0,9.0
504.0,7.0,5.0,47.0,19.0,31.0,85.0,12.0,10.0,29.0,3.0
505.0,15.0,15.0,19.0,14.0,18.0,21.0,10.0,21.0,38.0,29.0
506.0,13.0,6.0,22.0,6.0,36.0,52.0,12.0,13.0,59.0,10.0
507.0,6.0,11.0,36.0,13.0,31.0,45.0,25.0,9.0,28.0,5.0
508.0,10.0,8.0,13.0,19.0,17.0,62.0,8.0,23.0,49.0,16.0
509.0,7.0,6.0,39.0,40.0,23.0,62.0,10.0,33.0,56.0,7.0
510.0,8.0,4.0,12.0,7.0,39.0,68.0,13.0,13.0,21.0,29.0
511.0,10.0,17.0,30.0,13.0,14.0,109.0,8.0,22.0,22.0,10.0
512.0,9.0,8.0,36.0,11.0,34.0,69.0,16.0,8.0,53.0,9.0
513.0,5.0,9.0,20.0,8.0,19.0,50.0,19.0,12.0,62.0,16.0
514.0,16.0,36.0,13.0,12.0,12.0,43.0,14.0,20.0,42.0,6.0
515.0,11.0,22.0,34.0,21.0,31.0,45.0,14.0,8.0,45.0,7.0
516.0,11.0,23.0,12.0,6.0,16.0,36.0,13.0,19.0,30.0,10.0
517.0,7.0,13.0,26.0,6.0,11.0,79.0,20.0,18.0,48.0,13.0
518.0,9.0,12.0,31.0,9.0,40.0,49.0,11.0,6.0,64.0,12.0
519.0,10.0,8.0,18.0,8.0,59.0,72.0,9.0,17.0,61.0,13.0
520.0,12.0,15.0,12.0,21.0,25.0,77.0,10.0,12.0,32.0,13.0
521.0,20.0,7.0,26.0,10.0,13.0,28.0,22.0,14.0,36.0,14.0
522.0,18.0,7.0,22.0,6.0,35.0,132.0,67.0,16.0,99.0,4.0
523.0,14.0,8.0,10.0,11.0,24.0,80.0,14.0,24.0,28.0,8.0
524.0,9.0,4.0,38.0,9.0,29.0,54.0,10.0,18.0,58.0,7.0
525.0,7.0,9.0,27.0,20.0,35.0,22.0,8.0,8.0,27.0,15.0
526.0,5.0,24.0,22.0,8.0,39.0,38.0,24.0,31.0,85.0,33.0
527.0,10.0,11.0,12.0,8.0,29.0,44.0,18.0,12.0,24.0,7.0
528.0,23.0,11.0,19.0,7.0,16.0,29.0,27.0,26.0,41.0,8.0
529.0,5.0,9.0,22.0,7.0,10.0,75.0,19.0,8.0,100.0,9.0
530.0,6.0,16.0,35.0,14.0,35.0,47.0,20.0,13.0,60.0,7.0
531.0,25.0,22.0,30.0,32.0,21.0,50.0,9.0,19.0,25.0,10.0
532.0,9.0,14.0,32.0,9.0,25.0,39.0,21.0,11.0,57.0,6.0
533.0,8.0,14.0,49.0,15.0,41.0,26.0,14.0,16.0,67.0,6.0
534.0,15.0,13.0,30.0,9.0,16.0,59.0,21.0,12.0,41.0,6.0
535.0,16.0,6.0,20.0,13.0,26.0,106.0,15.0,9.0,95.0,22.0
536.0,8.0,6.0,51.0,5.0,101.0,26.0,20.0,16.0,31.0,4.0
537.0,23.0,9.0,27.0,20.0,16.0,69.0,44.0,13.0,20.0,9.0
538.0,19.0,12.0,25.0,8.0,44.0,72.0,47.0,11.0,60.0,13.0
539.0,21.0,14.0,28.0,10.0,29.0,63.0,17.0,11.0,36.0,17.0
540.0,12.0,11.0,47.0,31.0,23.0,81.0,44.0,15.0,32.0,15.0
541.0,12.0,4.0,17.0,40.0,31.0,81.0,9.0,21.0,39.0,5.0
542.0,10.0,17.0,37.0,9.0,23.0,73.0,21.0,9.0,45.0,15.0
543.0,17.0,4.0,40.0,17.0,11.0,48.0,14.0,24.0,77.0,11.0
544.0,10.0,12.0,14.0,8.0,53.0,53.0,18.0,10.0,35.0,17.0
545.0,16.0,14.0,22.0,14.0,19.0,59.0,46.0,12.0,74.0,11.0
546.0,16.0,14.0,9.0,9.0,32.0,71.0,61.0,32.0,95.0,5.0
547.0,5.0,19.0,52.0,6.0,30.0,71.0,14.0,7.0,40.0,9.0
548.0,6.0,7.0,33.0,43.0,47.0,45.0,23.0,17.0,112.0,5.0
549.0,15.0,7.0,37.0,7.0,32.0,44.0,23.0,16.0,29.0,4.0
550.0,16.0,9.0,39.0,25.0,14.0,65.0,13.0,10.0,46.0,11.0
551.0,23.0,6.0,31.0,15.0,9.0,59.0,22.0,20.0,38.0,6.0
552.0,32.0,13.0,27.0,16.0,70.0,52.0,11.0,10.0,38.0,23.0
553.0,10.0,11.0,22.0,7.0,27.0,156.0,8.0,16.0,54.0,9.0
554.0,11.0,10.0,24.0,16.0,11.0,57.0,8.0,23.0,50.0,11.0
555.0,16.0,22.0,15.0,8.0,11.0,81.0,92.0,13.0,32.0,14.0
556.0,11.0,20.0,24.0,5.0,16.0,80.0,17.0,19.0,61.0,8.0
557.0,18.0,10.0,34.0,14.0,35.0,82.0,14.0,25.0,53.0,8.0
558.0,7.0,4.0,61.0,8.0,29.0,76.0,23.0,30.0,48.0,13.0
559.0,8.0,16.0,31.0,13.0,15.0,58.0,121.0,7.0,62.0,9.0
560.0,33.0,23.0,32.0,5.0,32.0,65.0,40.0,26.0,47.0,13.0
561.0,10.0,4.0,34.0,15.0,23.0,50.0,22.0,14.0,59.0,12.0
562.0,12.0,12.0,8.0,19.0,28.0,63.0,8.0,7.0,91.0,10.0
563.0,7.0,11.0,15.0,9.0,39.0,81.0,13.0,12.0,60.0,13.0
564.0,6.0,22.0,29.0,9.0,56.0,39.0,29.0,30.0,67.0,5.0
565.0,11.0,9.0,17.0,12.0,40.0,109.0,38.0,15.0,49.0,7.0
566.0,13.0,5.0,37.0,16.0,32.0,48.0,6.0,9.0,119.0,5.0
567.0,17.0,26.0,23.0,32.0,33.0,45.0,26.0,20.0,36.0,13.0
568.0,7.0,23.0,19.0,15.0,21.0,52.0,15.0,54.0,49.0,13.0
569.0,17.0,11.0,40.0,10.0,27.0,102.0,26.0,40.0,24.0,22.0
570.0,10.0,10.0,8.0,10.0,12.0,84.0,13.0,34.0,50.0,4.0
571.0,8.0,13.0,12.0,16.0,27.0,134.0,9.0,21.0,75.0,14.0
572.0,11.0,9.0,39.0,14.0,28.0,56.0,17.0,13.0,59.0,6.0
573.0,22.0,8.0,13.0,16.0,26.0,101.0,8.0,11.0,42.0,15.0
574.0,11.0,23.0,12.0,14.0,25.0,28.0,15.0,30.0,30.0,14.0
575.0,14.0,11.0,12.0,5.0,41.0,61.0,22.0,15.0,49.0,7.0
576.0,15.0,16.0,62.0,15.0,40.0,69.0,9.0,25.0,50.0,11.0
577.0,13.0,8.0,22.0,8.0,22.0,50.0,7.0,20.0,37.0,39.0
578.0,14.0,27.0,19.0,15.0,26.0,42.0,8.0,40.0,85.0,10.0
579.0,10.0,8.0,47.0,30.0,29.0,66.0,33.0,10.0,89.0,13.0
580.0,6.0,13.0,44.0,7.0,17.0,98.0,13.0,22.0,43.0,7.0
581.0,8.0,7.0,28.0,10.0,57.0,74.0,10.0,7.0,90.0,12.0
582.0,9.0,5.0,16.0,7.0,25.0,57.0,33.0,9.0,64.0,6.0
583.0,13.0,9.0,34.0,9.0,23.0,69.0,26.0,22.0,50.0,24.0
584.0,5.0,19.0,40.0,7.0,41.0,81.0,14.0,39.0,49.0,19.0
585.0,13.0,10.0,26.0,14.0,31.0,79.0,20.0,6.0,50.0,16.0
586.0,8.0,6.0,38.0,19.0,22.0,110.0,56.0,15.0,49.0,15.0
587.0,13.0,8.0,27.0,6.0,28.0,93.0,17.0,9.0,76.0,9.0
588.0,21.0,14.0,29.0,9.0,34.0,49.0,18.0,18.0,58.0,25.0
589.0,10.0,6.0,51.0,14.0,12.0,54.0,29.0,13.0,45.0,5.0
590.0,8.0,10.0,28.0,26.0,27.0,70.0,14.0,9.0,21.0,3.0
591.0,10.0,10.0,42.0,8.0,31.0,47.0,44.0,7.0,30.0,11.0
592.0,10.0,8.0,21.0,4.0,61.0,75.0,15.0,17.0,56.0,6.0
593.0,10.0,15.0,45.0,6.0,43.0,72.0,10.0,29.0,45.0,31.0
594.0,14.0,10.0,10.0,9.0,25.0,79.0,15.0,13.0,54.0,12.0
595.0,11.0,8.0,19.0,29.0,30.0,73.0,37.0,26.0,109.0,11.0
596.0,12.0,10.0,24.0,15.0,35.0,100.0,21.0,21.0,114.0,8.0
597.0,7.0,8.0,70.0,11.0,22.0,68.0,8.0,10.0,34.0,6.0
598.0,7.0,7.0,32.0,9.0,16.0,103.0,22.0,9.0,108.0,16.0
599.0,8.0,46.0,17.0,8.0,32.0,136.0,7.0,15.0,55.0,16.0
600.0,7.0,7.0,27.0,8.0,23.0,76.0,8.0,19.0,38.0,8.0
601.0,8.0,22.0,36.0,8.0,37.0,56.0,25.0,9.0,57.0,8.0
602.0,15.0,5.0,33.0,17.0,50.0,111.0,12.0,22.0,50.0,11.0
603.0,21.0,13.0,46.0,14.0,15.0,98.0,12.0,16.0,44.0,8.0
604.0,14.0,10.0,11.0,12.0,51.0,93.0,22.0,20.0,43.0,4.0
605.0,5.0,20.0,53.0,5.0,13.0,52.0,9.0,11.0,88.0,10.0
606.0,6.0,8.0,71.0,14.0,28.0,102.0,13.0,38.0,48.0,23.0
607.0,6.0,9.0,43.0,8.0,28.0,73.0,23.0,10.0,55.0,11.0
608.0,6.0,7.0,40.0,12.0,29.0,77.0,30.0,19.0,54.0,10.0
609.0,10.0,17.0,47.0,11.0,52.0,64.0,35.0,13.0,56.0,10.0
610.0,11.0,16.0,54.0,16.0,42.0,98.0,20.0,12.0,46.0,13.0
611.0,28.0,9.0,38.0,32.0,25.0,93.0,27.0,17.0,126.0,5.0
612.0,12.0,7.0,36.0,32.0,25.0,81.0,19.0,9.0,49.0,21.0
613.0,15.0,5.0,24.0,5.0,36.0,60.0,46.0,17.0,95.0,17.0
614.0,11.0,13.0,22.0,10.0,29.0,70.0,11.0,29.0,87.0,8.0
615.0,7.0,32.0,31.0,13.0,28.0,58.0,43.0,7.0,67.0,12.0
616.0,8.0,7.0,30.0,5.0,23.0,80.0,24.0,28.0,55.0,7.0
617.0,8.0,4.0,19.0,14.0,42.0,74.0,12.0,12.0,77.0,12.0
618.0,8.0,14.0,15.0,13.0,15.0,53.0,22.0,19.0,38.0,7.0
619.0,7.0,20.0,11.0,6.0,36.0,121.0,26.0,10.0,50.0,6.0
620.0,11.0,8.0,32.0,5.0,22.0,79.0,58.0,15.0,31.0,7.0
621.0,10.0,7.0,33.0,22.0,36.0,123.0,14.0,31.0,73.0,18.0
622.0,28.0,17.0,42.0,9.0,45.0,47.0,13.0,29.0,126.0,11.0
623.0,14.0,6.0,50.0,24.0,17.0,55.0,16.0,16.0,51.0,9.0
624.0,8.0,9.0,17.0,7.0,19.0,51.0,20.0,27.0,56.0,15.0
625.0,14.0,11.0,23.0,12.0,22.0,83.0,35.0,20.0,51.0,9.0
626.0,7.0,14.0,64.0,10.0,34.0,95.0,10.0,24.0,65.0,13.0
627.0,9.0,22.0,53.0,13.0,20.0,61.0,9.0,21.0,64.0,8.0
628.0,7.0,12.0,33.0,15.0,20.0,42.0,52.0,20.0,53.0,17.0
629.0,19.0,9.0,48.0,7.0,51.0,73.0,19.0,6.0,52.0,15.0
630.0,52.0,7.0,37.0,4.0,31.0,54.0,63.0,21.0,89.0,22.0
631.0,6.0,12.0,57.0,42.0,40.0,113.0,12.0,12.0,67.0,11.0
